STATE,DAY_WEEK,LIGHT,WEATHER,ROAD_TYPE,VEHICLES,PERSONS,DRUNK_DRIVERS,FATALSUM
27,4,2,1,2,2,2,0,1
27,6,1,1,1,1,1,0,3
27,2,2,1,1,2,2,0,1
27,6,1,10,1,2,2,0,1
27,4,3,10,1,1,1,1,1
27,1,3,1,2,1,1,1,1
27,1,1,1,2,2,4,0,1
27,2,1,1,2,2,4,0,2
27,4,3,8,2,2,2,1,1
27,7,1,1,1,1,1,0,4
27,5,2,10,1,1,3,1,1
27,1,1,2,1,1,1,0,1
27,1,3,1,1,1,2,0,1
27,3,2,1,1,1,1,1,1
27,2,2,2,2,1,1,0,1
27,4,1,1,1,1,2,0,1
27,7,2,2,1,1,1,0,1
27,3,3,2,2,1,1,0,1
27,3,2,10,2,1,1,0,1
27,4,6,8,2,1,1,0,1
27,5,1,10,2,2,3,0,1
27,5,2,2,1,1,1,1,1
27,6,1,1,2,5,5,1,1
27,3,1,1,1,1,2,0,2
27,5,3,1,2,1,1,0,1
27,1,1,10,1,2,3,0,1
27,5,1,6,2,2,4,0,1
27,1,1,1,1,1,1,0,2
27,1,1,10,1,1,3,0,1
27,6,1,1,2,3,6,0,1
27,2,1,1,2,3,7,0,1
27,4,1,10,1,2,2,0,1
27,6,3,1,1,2,6,1,1
27,5,1,4,1,1,2,1,1
27,6,3,6,1,1,1,0,1
27,6,3,10,2,1,1,0,1
27,7,1,1,1,2,4,0,3
27,7,5,1,1,1,1,1,1
27,1,2,1,1,1,1,1,2
27,1,2,10,1,1,2,0,1
27,6,3,1,2,1,1,0,1
27,7,2,1,1,1,1,1,3
27,7,1,1,1,2,2,0,6
27,4,1,10,2,3,3,1,1
27,7,2,1,2,2,1,0,1
27,1,1,1,2,4,9,0,1
27,2,3,1,2,2,2,1,1
27,6,1,1,2,2,2,0,3
27,4,2,1,1,1,1,1,2
27,5,1,1,1,2,1,0,1
27,5,3,1,2,2,2,1,1
27,4,3,1,2,2,2,1,1
27,5,3,10,2,2,2,1,2
27,3,1,1,2,2,3,0,1
27,6,1,1,1,2,3,1,1
27,2,1,1,2,1,2,0,1
27,3,3,1,2,2,2,1,2
27,3,1,1,2,1,2,0,2
27,3,1,1,2,1,1,0,4
27,3,1,1,1,1,1,1,1
27,3,1,10,1,2,3,0,2
27,4,1,2,1,2,3,1,2
27,4,1,2,2,2,2,0,1
27,6,1,1,1,2,2,1,1
27,7,3,1,2,1,1,0,1
27,2,3,10,2,1,1,1,1
27,3,1,2,1,1,1,0,1
27,3,2,1,1,2,4,0,1
27,4,1,1,1,2,2,1,1
27,6,3,1,2,1,1,1,2
27,3,1,1,1,4,4,0,1
27,4,1,1,2,2,2,0,2
27,5,1,1,2,2,2,1,1
27,6,1,1,1,1,2,0,1
27,7,1,1,2,1,2,0,2
27,1,1,1,2,2,3,0,3
27,6,2,10,1,2,2,0,1
27,6,1,1,2,2,3,0,2
27,4,3,10,2,1,1,0,1
27,2,1,8,2,1,1,0,1
27,1,2,1,1,1,2,1,2
27,2,1,1,1,2,3,0,2
27,2,1,10,2,1,1,1,1
27,1,1,1,2,1,1,0,2
27,2,1,1,1,2,2,0,3
27,2,1,10,2,5,9,0,1
27,5,1,1,1,2,4,0,2
27,6,2,1,1,2,3,1,1
27,7,1,1,2,2,4,0,1
27,2,3,1,2,1,1,1,1
27,2,1,1,1,1,2,0,1
27,2,1,1,2,1,1,0,3
27,2,1,1,1,1,2,1,1
27,2,1,1,2,2,2,0,3
27,3,1,1,1,1,1,0,1
27,4,1,1,1,1,1,0,3
27,7,2,10,1,2,2,0,1
27,7,1,1,2,1,1,0,2
27,2,3,1,1,1,11,0,1
27,7,1,1,2,3,9,0,2
27,4,5,1,6,1,1,1,1
27,5,2,1,1,2,3,0,1
27,5,1,1,1,2,2,0,2
27,7,2,5,1,1,1,1,1
27,3,3,1,2,1,1,0,3
27,3,1,1,1,2,2,0,3
27,3,1,1,2,1,1,1,1
27,4,3,1,2,1,1,1,1
27,6,2,1,1,1,2,1,1
27,7,2,2,2,1,1,0,1
27,1,3,10,2,1,1,1,1
27,2,1,1,1,2,5,0,3
27,7,2,99,1,1,1,1,1
27,7,1,10,1,2,6,0,2
27,7,1,1,1,3,3,0,1
27,7,1,1,1,2,4,1,1
27,1,1,10,1,5,5,0,2
27,2,1,10,1,1,1,1,1
27,5,1,1,1,1,1,1,1
27,5,1,1,1,1,2,0,2
27,6,3,1,2,2,2,1,1
27,6,2,10,1,2,4,1,3
27,2,9,99,1,1,1,1,1
27,3,2,1,1,2,2,1,1
27,3,2,10,1,1,1,0,1
27,4,1,1,2,5,7,0,1
27,4,1,2,2,1,1,1,1
27,5,1,10,1,2,2,0,2
27,6,1,2,1,1,1,0,1
27,7,1,1,2,4,10,0,1
27,1,2,1,1,1,1,0,3
27,1,2,1,2,1,1,0,1
27,3,1,10,2,1,1,0,1
27,6,3,1,1,2,2,0,1
27,4,2,1,2,1,1,0,1
27,7,2,2,1,1,1,1,1
27,7,1,1,1,1,9,0,2
27,1,2,1,1,2,2,0,1
27,3,1,10,2,1,2,0,1
27,4,1,1,2,2,2,1,1
27,5,2,1,2,1,2,1,1
27,2,2,2,1,1,6,0,1
27,2,3,10,2,2,2,0,4
27,3,1,10,2,2,3,0,1
27,5,1,1,2,2,4,0,1
27,5,2,1,1,1,1,1,1
27,6,1,1,1,2,6,0,1
27,6,2,1,1,1,1,1,1
27,1,1,10,2,2,3,0,1
27,7,3,10,2,1,1,0,2
27,6,2,5,1,2,3,1,1
27,5,3,10,1,1,1,1,1
27,1,1,1,1,1,1,1,1
27,2,2,1,1,2,2,1,1
27,2,3,1,1,1,1,1,1
27,3,1,10,1,2,2,0,3
27,2,5,1,2,1,1,0,1
27,1,1,1,1,3,7,0,1
27,4,3,10,2,1,2,0,1
27,3,6,1,1,1,1,1,1
27,4,1,10,1,1,1,0,1
27,5,2,2,1,2,1,0,2
27,7,6,1,2,1,1,1,1
27,7,2,5,1,1,2,0,1
27,3,2,1,1,3,4,0,2
27,6,2,99,1,2,3,0,1
27,1,1,1,1,3,4,1,1
27,5,2,10,1,1,1,0,1
27,1,1,1,1,2,2,0,1
27,1,2,10,1,2,3,1,1
27,2,3,10,2,2,2,0,4
27,6,2,10,1,2,2,1,1
27,6,2,1,2,1,1,0,1
27,6,1,10,1,2,9,0,1
27,6,3,1,2,1,2,0,1
27,7,2,1,1,1,2,1,3
27,7,6,1,1,1,1,1,1
27,7,1,1,1,2,3,0,1
27,1,1,1,2,1,1,1,1
27,1,1,1,1,2,2,1,2
27,2,1,2,2,1,1,0,1
27,3,1,1,1,2,2,0,3
27,5,2,10,1,2,2,0,1
27,5,2,1,1,2,3,1,1
27,6,1,1,1,2,2,0,1
27,6,1,1,1,2,7,0,1
27,7,1,1,1,4,7,0,1
27,4,3,2,2,1,1,0,2
27,7,2,1,1,1,2,1,3
27,4,5,10,2,1,1,0,1
27,1,1,10,1,2,2,0,1
27,1,3,1,2,1,2,0,1
27,2,3,10,1,1,1,0,1
27,4,1,1,2,1,2,0,1
27,5,1,1,1,2,2,1,1
27,6,3,1,2,2,2,0,1
27,1,1,1,1,2,4,0,1
27,3,1,1,1,2,4,0,1
27,3,3,1,2,1,3,0,1
27,5,1,1,1,2,3,0,1
27,7,2,1,1,2,3,1,1
27,3,2,5,1,2,2,0,1
27,2,1,10,1,2,2,1,1
27,4,3,1,2,1,1,0,1
27,5,2,1,2,1,1,0,1
27,6,2,10,2,1,2,1,1
27,6,6,2,2,1,1,0,1
27,6,6,4,1,2,4,0,1
27,6,2,7,1,2,8,0,1
27,6,1,4,1,2,4,0,1
27,1,3,1,1,1,1,0,1
27,2,5,10,1,2,2,0,1
27,3,5,4,1,2,3,0,2
27,3,3,3,2,1,1,0,1
27,4,1,4,1,2,2,0,1
27,6,1,10,2,2,2,0,2
27,1,3,2,2,1,1,0,1
27,2,2,2,1,2,3,0,2
27,4,3,2,1,2,2,1,1
27,5,3,10,2,2,4,0,2
27,5,2,10,1,2,1,0,1
27,6,3,10,2,2,6,1,3
27,2,2,4,1,2,3,0,1
27,4,2,99,1,1,1,1,1
27,5,5,4,1,2,2,1,1
27,3,2,7,1,2,2,0,2
27,6,2,4,2,1,3,0,1
27,2,1,10,1,1,1,0,1
27,2,1,7,1,2,2,0,1
27,6,1,4,2,2,2,0,1
27,7,2,2,1,2,4,0,1
27,1,2,3,1,1,1,0,1
27,2,2,7,1,2,2,0,1
27,5,1,6,1,2,3,0,1
27,7,2,1,1,2,2,0,1
27,1,6,10,1,1,1,1,1
27,5,9,99,1,1,1,1,1
27,1,5,1,2,1,1,0,1
27,7,2,1,2,1,5,0,1
27,3,1,10,1,1,2,0,1
27,6,1,4,1,1,1,0,1
27,6,1,1,2,3,4,0,1
28,7,2,1,1,2,2,0,3
28,7,2,1,1,1,1,0,16
28,7,1,1,1,2,4,0,2
28,1,2,10,1,1,1,0,1
28,3,4,1,1,1,1,0,1
28,5,1,10,1,2,2,0,1
28,5,1,1,1,1,2,0,3
28,6,1,5,2,1,1,0,1
28,6,1,10,1,1,1,0,1
28,1,1,1,1,2,3,1,1
28,4,3,1,1,2,2,0,3
28,6,2,2,1,2,2,0,3
28,1,2,10,1,1,2,1,1
28,6,3,10,1,1,1,1,1
28,7,1,1,1,4,5,1,1
28,7,3,1,1,1,1,1,1
28,7,2,1,1,2,3,0,1
28,1,1,1,1,1,1,0,12
28,2,1,1,1,2,2,0,14
28,2,1,1,1,2,5,0,2
28,4,5,1,1,2,3,1,3
28,5,1,10,1,1,1,0,2
28,7,2,1,1,3,5,1,2
28,1,2,1,1,1,1,0,9
28,2,2,1,1,1,4,1,1
28,2,2,1,1,1,2,0,6
28,3,3,2,1,1,1,0,1
28,6,1,1,1,2,3,0,9
28,7,1,1,1,1,1,0,9
28,7,2,1,1,2,5,0,2
28,2,5,10,1,1,1,0,1
28,2,3,1,1,1,1,0,2
28,2,2,10,1,2,3,0,1
28,4,1,1,2,1,4,0,1
28,5,3,1,1,1,1,1,1
28,5,3,1,2,1,1,0,1
28,6,2,10,1,1,1,0,2
28,7,2,10,1,1,1,0,4
28,7,2,1,1,1,2,1,2
28,1,2,1,1,2,4,1,2
28,5,1,1,2,2,2,0,1
28,4,2,10,1,2,3,0,1
28,5,1,1,2,6,15,1,2
28,5,2,1,1,2,2,0,2
28,6,2,1,1,1,1,1,8
28,6,1,1,1,2,3,0,9
28,6,1,1,1,2,2,0,5
28,6,2,1,1,1,2,0,3
28,7,2,1,1,2,7,0,1
28,1,2,1,1,1,1,1,3
28,1,3,1,1,2,2,0,1
28,1,2,1,1,1,2,1,6
28,1,1,1,1,1,1,1,5
28,1,3,1,1,1,1,0,1
28,4,1,1,1,2,4,0,2
28,7,1,1,1,2,2,0,7
28,1,2,10,1,2,2,0,1
28,1,2,5,1,2,3,1,2
28,4,1,1,1,1,1,0,11
28,5,1,1,1,2,2,0,9
28,7,1,1,1,1,2,0,3
28,1,1,1,1,1,2,0,7
28,2,1,2,1,2,2,0,2
28,3,1,2,1,1,4,0,1
28,4,2,1,1,1,1,0,5
28,6,1,10,1,2,2,0,1
28,6,1,1,1,1,1,0,11
28,7,2,1,1,2,3,1,2
28,1,4,1,1,1,1,1,1
28,2,2,1,1,2,2,1,2
28,2,3,1,1,2,3,0,1
28,3,4,1,1,2,2,0,1
28,3,1,1,1,1,2,0,1
28,4,1,10,1,2,4,0,2
28,5,1,1,1,2,3,0,4
28,6,3,10,1,1,2,0,1
28,6,1,2,1,1,4,0,1
28,6,5,2,1,1,2,0,1
28,7,1,10,1,1,1,0,4
28,1,2,5,1,1,1,0,1
28,1,1,1,2,2,2,0,1
28,3,2,1,1,1,1,0,16
28,4,2,1,1,3,5,0,2
28,6,3,2,1,2,2,0,1
28,6,2,2,1,2,2,0,3
28,7,2,2,1,1,1,0,1
28,2,2,1,2,2,4,0,1
28,3,2,10,1,1,1,0,3
28,5,2,10,1,2,2,2,2
28,6,1,1,1,3,4,0,1
28,6,1,2,1,1,3,0,1
28,6,1,1,1,1,1,1,2
28,1,1,1,1,1,5,0,1
28,1,3,2,1,2,3,0,1
28,2,1,1,1,1,1,0,12
28,3,1,1,1,2,3,0,6
28,4,5,1,1,3,3,0,1
28,1,2,1,1,1,2,0,5
28,5,2,5,1,1,1,0,1
28,1,1,1,2,1,2,0,1
28,2,3,1,1,2,2,0,1
28,4,2,10,1,1,2,0,1
28,3,1,1,1,2,6,0,1
28,4,2,6,1,1,1,0,1
28,4,2,98,1,1,1,0,1
28,5,1,2,1,1,1,0,2
28,5,2,2,1,1,1,1,1
28,6,1,1,1,2,4,0,4
28,7,2,1,1,1,1,1,5
28,1,1,1,1,2,7,0,1
28,6,1,1,1,3,4,1,3
28,4,2,10,1,2,4,1,1
28,5,1,1,1,1,3,0,1
28,7,1,1,1,2,3,0,5
28,1,3,2,1,1,1,0,1
28,4,1,10,1,2,2,0,1
28,5,2,2,1,3,3,0,1
28,7,1,1,1,1,1,1,3
28,2,1,1,1,2,6,0,2
28,4,1,10,1,1,1,0,3
28,6,2,2,2,1,2,0,1
28,6,1,10,1,2,5,0,2
28,1,1,1,1,3,5,0,1
28,2,2,1,1,1,1,0,8
28,3,1,1,1,2,2,0,6
28,4,2,1,1,2,2,0,1
28,5,2,10,1,2,2,1,1
28,6,2,1,1,1,1,0,14
28,7,2,1,1,1,2,0,4
28,7,1,10,1,2,5,0,5
28,2,1,1,1,2,1,0,1
28,2,1,10,1,2,2,0,2
28,2,2,1,1,4,9,0,2
28,3,1,1,1,3,4,0,2
28,3,1,1,1,1,1,1,2
28,4,3,1,1,1,2,0,1
28,4,1,1,1,3,4,0,1
28,4,2,1,1,2,4,0,1
28,1,6,1,1,2,2,0,1
28,5,1,1,1,1,1,0,10
28,7,6,1,1,1,1,0,2
28,2,1,2,1,1,1,0,1
28,5,1,3,1,2,2,0,1
28,3,1,1,1,1,1,0,12
28,6,3,1,1,2,2,0,1
28,7,1,1,1,2,5,0,3
28,3,1,1,1,3,5,0,1
28,4,2,1,1,2,2,1,2
28,5,2,1,1,1,1,0,7
28,5,1,1,1,2,2,1,1
28,6,1,1,1,1,4,0,3
28,6,1,1,1,1,2,0,2
28,7,5,1,1,1,1,0,1
28,1,1,1,1,1,2,0,7
28,1,3,1,1,1,1,1,1
28,2,1,10,1,3,6,0,2
28,2,2,1,1,2,4,0,1
28,3,1,1,1,2,2,1,1
28,4,1,1,1,1,3,0,3
28,1,1,1,1,2,2,0,5
28,2,1,1,1,1,2,0,1
28,4,2,1,2,1,2,0,1
28,6,2,1,1,2,4,0,3
28,7,3,1,1,1,1,0,4
28,1,4,1,1,1,1,0,2
28,1,2,1,2,1,3,0,2
28,3,2,1,1,1,1,1,1
28,4,1,1,1,2,3,0,1
28,6,1,2,1,2,3,0,2
28,6,2,2,1,1,1,1,1
28,7,2,1,1,2,1,1,1
28,5,2,10,1,1,3,1,1
28,3,1,1,1,1,3,0,2
28,7,1,10,1,2,4,0,2
28,1,1,1,1,2,3,0,2
28,7,1,10,1,2,5,0,5
28,1,1,1,1,2,6,0,1
28,4,1,1,1,2,2,0,5
28,5,2,1,1,1,3,0,4
28,6,1,2,1,1,1,0,1
28,7,1,10,1,1,3,1,3
28,7,2,10,1,1,2,1,1
28,1,1,1,1,1,2,1,2
28,1,1,10,1,2,3,0,1
28,2,1,1,1,2,4,0,1
28,3,1,1,1,4,4,0,1
28,4,4,1,1,1,1,0,1
28,5,3,1,1,2,2,0,1
28,7,1,10,1,2,6,0,1
28,1,2,1,1,2,2,0,2
28,2,2,2,1,1,1,0,1
28,4,2,5,1,1,3,0,3
28,5,1,1,1,2,4,0,1
28,5,1,1,1,2,3,1,1
28,1,1,2,1,1,1,0,1
28,6,1,1,1,1,2,1,1
28,7,2,10,1,1,2,0,2
28,1,1,1,1,3,4,0,1
28,2,4,1,1,1,1,1,1
28,2,1,1,1,1,4,0,2
28,2,1,1,1,1,6,0,1
28,4,1,10,1,2,5,0,1
28,5,2,1,1,2,5,0,1
28,7,2,10,1,1,1,1,3
28,7,3,2,1,1,3,0,1
28,3,2,1,1,1,4,0,1
28,3,1,1,1,2,2,0,6
28,3,1,1,1,1,4,0,5
28,3,3,1,1,1,2,0,1
28,4,1,2,1,1,1,0,2
28,5,3,1,1,2,4,0,1
28,6,2,1,1,2,4,0,3
28,2,1,1,1,2,3,0,6
28,5,1,1,1,2,3,0,4
28,7,1,2,1,1,4,0,2
28,2,1,1,1,1,5,0,2
28,2,2,1,1,1,1,1,2
28,3,2,10,1,1,4,0,1
28,4,2,1,1,1,4,1,2
28,1,2,10,1,1,3,1,1
28,2,1,1,1,3,7,0,1
28,3,1,10,1,1,1,0,1
28,6,1,1,1,2,1,0,1
28,6,1,10,1,2,4,0,1
28,7,4,1,1,1,1,0,1
28,1,1,1,1,1,3,1,2
28,3,1,2,1,1,2,0,1
28,4,1,2,1,2,3,0,1
28,5,1,10,1,3,4,0,1
28,5,1,1,1,3,3,0,1
28,5,1,2,1,2,3,0,1
28,6,2,2,1,1,2,0,1
28,6,5,10,1,2,4,0,1
28,6,2,1,1,1,1,0,14
28,2,1,2,1,1,3,0,3
28,4,1,1,1,3,3,0,2
28,7,1,1,1,9,11,0,3
28,4,4,10,1,2,3,0,1
28,4,1,1,1,1,1,1,2
28,5,1,2,1,2,2,0,1
28,5,5,1,1,2,2,0,2
28,6,2,1,1,2,2,0,1
28,7,3,1,1,2,5,0,1
28,1,1,1,1,1,4,0,1
28,5,2,1,1,1,3,0,4
28,5,2,10,1,2,3,0,1
28,2,1,2,1,2,3,0,1
28,3,4,5,1,1,1,0,1
28,6,1,1,1,1,3,0,3
28,6,2,1,1,1,2,1,1
28,2,4,1,1,1,1,0,1
28,5,3,1,1,1,1,0,1
28,1,2,10,1,2,2,1,1
28,3,2,5,1,2,2,0,2
28,7,5,1,1,2,3,0,1
28,7,3,1,1,2,8,0,1
28,1,2,1,1,3,3,1,1
28,4,3,1,1,1,1,1,1
28,4,1,1,1,3,5,0,1
28,5,2,1,1,1,3,1,1
28,6,2,1,1,2,3,0,3
28,6,3,1,1,1,1,0,1
28,1,2,1,1,1,3,1,1
28,2,2,1,1,1,2,0,6
28,2,1,1,1,2,3,0,6
28,3,3,1,1,1,1,0,1
28,3,2,1,1,2,4,0,1
28,4,3,1,1,1,1,0,2
28,5,5,1,1,1,1,0,1
28,5,3,1,1,3,5,0,1
28,5,2,1,1,2,3,0,1
28,6,6,1,1,1,1,1,1
28,7,1,1,1,2,3,0,5
28,7,1,1,1,3,4,0,1
28,3,1,1,1,4,5,1,1
28,4,1,1,1,1,2,0,1
28,4,2,1,1,2,1,0,1
28,5,2,2,1,2,2,0,2
28,7,2,1,1,3,6,1,1
28,7,2,1,1,4,6,0,1
28,3,1,1,1,1,4,0,5
28,5,2,10,1,2,4,0,1
28,1,3,1,1,2,3,1,1
28,3,2,1,1,2,2,0,1
28,7,2,1,1,1,5,0,1
28,1,2,1,1,3,8,0,2
28,2,1,10,1,2,3,0,2
28,3,1,2,1,2,2,0,1
28,5,1,1,1,1,1,1,1
28,2,2,1,1,2,14,0,3
28,7,2,1,1,3,7,1,1
28,6,1,1,1,4,7,0,1
28,7,5,1,1,2,4,0,2
28,1,1,1,1,3,6,1,1
28,2,2,1,1,1,4,0,2
28,3,2,1,1,1,5,0,1
28,4,2,10,1,2,2,0,1
28,5,2,5,1,2,2,0,1
28,2,1,2,1,1,3,0,3
28,2,2,10,1,2,5,1,1
28,3,1,10,1,2,2,0,1
28,4,1,10,1,2,3,0,1
28,3,1,98,1,1,1,0,1
28,4,2,10,1,1,1,0,2
28,5,2,1,1,1,2,1,1
28,6,2,1,1,2,3,0,3
28,7,1,2,1,2,4,0,1
28,7,3,2,1,1,1,0,1
28,1,2,2,1,2,3,0,2
28,1,3,2,1,1,2,0,1
28,1,2,2,1,2,1,1,3
28,2,1,2,1,3,3,0,1
28,6,1,1,1,1,3,0,3
28,2,2,2,1,1,4,0,1
28,7,5,1,2,1,1,0,1
28,7,2,10,1,2,3,0,1
28,1,1,10,1,2,4,0,2
28,2,2,10,1,1,1,0,1
28,4,3,1,1,5,6,0,1
28,6,2,5,1,1,1,0,1
28,7,2,1,1,1,2,0,4
28,7,2,1,1,1,4,0,1
28,2,1,1,2,2,2,0,1
28,3,2,10,1,1,3,0,1
28,6,1,10,1,1,1,1,1
28,6,2,1,1,2,3,1,1
28,7,2,2,1,1,2,0,1
28,3,5,1,1,2,3,0,1
28,7,1,1,1,1,3,0,1
29,1,1,1,2,2,2,0,5
29,1,1,1,1,2,2,0,1
29,2,1,1,1,2,2,0,6
29,2,1,1,1,1,1,0,7
29,2,2,1,1,1,2,0,3
29,2,1,10,1,1,2,0,1
29,3,2,1,1,1,1,0,4
29,5,2,2,2,1,1,1,1
29,7,2,1,1,1,3,1,5
29,4,1,10,2,2,2,0,1
29,2,2,1,1,2,2,0,3
29,4,1,1,1,1,1,0,5
29,1,2,1,1,1,2,1,2
29,6,1,5,1,2,2,0,1
29,7,2,10,1,1,1,1,3
29,2,3,10,2,1,1,0,1
29,6,2,10,1,1,1,1,4
29,7,2,1,1,1,3,1,5
29,7,2,1,1,1,1,0,5
29,4,1,4,1,2,6,0,1
29,7,1,4,1,2,5,0,1
29,3,1,10,1,1,1,0,1
29,1,2,8,1,1,2,0,1
29,1,1,10,1,1,1,1,2
29,6,3,8,2,1,1,0,1
29,6,1,1,2,2,2,0,6
29,5,2,1,1,2,4,0,3
29,5,2,1,1,1,1,0,6
29,2,2,1,1,1,1,1,2
29,4,1,1,1,2,2,0,7
29,6,3,4,2,1,1,0,1
29,7,2,1,2,2,6,0,3
29,4,2,10,1,2,2,0,1
29,6,1,10,2,3,6,0,2
29,5,1,8,2,3,5,0,3
29,6,2,1,2,1,3,0,1
29,7,1,1,1,1,1,1,5
29,1,2,1,1,2,5,0,3
29,6,2,1,1,1,1,1,5
29,7,2,1,2,2,2,1,5
29,7,2,1,1,3,3,0,1
29,1,2,1,1,2,4,0,2
29,3,1,10,1,1,1,1,1
29,6,2,1,2,1,1,0,8
29,1,1,1,2,2,3,0,3
29,3,1,2,2,2,2,0,1
29,7,3,10,2,1,1,1,1
29,3,1,8,2,1,1,1,1
29,6,1,1,1,2,2,0,5
29,5,1,1,2,4,6,0,1
29,5,2,1,1,1,2,0,2
29,6,1,1,1,1,1,0,9
29,7,1,1,1,3,7,0,2
29,1,1,10,1,1,1,0,5
29,2,2,10,1,1,2,0,1
29,4,2,8,1,2,2,1,1
29,5,2,1,1,2,2,0,1
29,5,2,10,1,1,1,0,2
29,6,2,8,2,1,1,0,1
29,7,2,1,1,1,1,1,10
29,2,3,1,2,1,1,0,1
29,3,1,1,2,1,1,1,2
29,3,3,1,2,2,2,0,2
29,3,2,98,2,1,1,0,1
29,3,1,10,1,2,2,0,2
29,5,1,1,1,1,1,0,9
29,5,2,1,1,4,3,0,1
29,6,2,1,1,1,1,0,2
29,6,2,1,1,2,2,0,1
29,7,2,1,2,2,4,2,1
29,7,3,1,2,1,1,1,4
29,3,3,10,2,3,3,1,1
29,6,1,1,2,1,3,0,1
29,3,3,1,2,1,1,0,5
29,7,1,1,2,1,1,0,6
29,7,3,1,2,1,1,0,5
29,5,1,10,1,1,2,0,4
29,1,1,1,1,1,1,0,8
29,1,2,1,1,1,1,0,6
29,6,2,1,2,1,1,1,4
29,6,2,10,2,2,3,0,1
29,6,1,1,2,1,1,0,5
29,6,1,1,2,2,4,1,2
29,1,1,1,2,1,2,0,1
29,2,1,10,2,2,4,0,2
29,6,3,1,2,2,1,0,1
29,1,1,1,2,2,3,1,1
29,4,2,1,1,1,1,0,6
29,4,1,1,1,1,2,0,4
29,4,2,2,1,1,2,0,1
29,6,1,1,1,1,5,0,5
29,7,2,1,1,2,2,0,1
29,1,1,10,1,1,2,0,3
29,4,1,1,1,2,3,0,8
29,4,1,1,2,2,3,0,5
29,2,1,10,2,1,1,0,5
29,2,3,10,2,1,1,1,2
29,4,1,1,2,1,1,1,1
29,5,1,10,1,2,4,0,1
29,2,3,1,2,1,1,1,2
29,3,1,10,1,1,2,0,1
29,4,1,10,1,1,2,1,1
29,5,1,2,1,1,1,1,1
29,6,1,10,1,2,7,0,1
29,1,1,10,1,2,6,0,1
29,1,1,2,1,1,1,0,1
29,2,1,1,2,1,1,0,5
29,3,1,1,1,1,1,0,14
29,4,2,10,1,2,4,1,3
29,4,1,2,2,2,3,0,2
29,4,3,1,2,1,1,0,2
29,1,1,1,2,3,8,0,1
29,1,3,1,2,2,2,0,1
29,1,2,1,2,2,3,1,1
29,4,1,1,2,2,2,0,3
29,5,1,1,2,2,3,0,2
29,1,1,1,1,3,4,0,2
29,5,1,2,2,2,4,0,2
29,6,9,99,2,1,1,0,1
29,7,1,10,1,2,3,1,1
29,7,2,2,1,2,3,1,1
29,2,1,5,1,2,2,0,1
29,2,1,1,2,2,2,0,5
29,3,1,1,1,2,3,0,2
29,1,1,10,1,1,2,1,1
29,1,2,1,1,1,2,0,1
29,2,2,1,2,1,2,0,1
29,5,1,10,1,2,2,1,1
29,5,2,1,2,3,3,1,1
29,5,1,10,2,2,7,0,1
29,1,3,1,2,2,4,0,3
29,3,3,10,2,2,2,1,1
29,1,2,10,1,1,2,1,2
29,3,1,10,2,1,1,0,2
29,7,1,1,1,1,3,0,1
29,6,1,10,1,3,3,0,2
29,6,1,10,1,2,3,0,1
29,7,1,1,1,1,1,0,16
29,1,2,1,1,1,1,1,3
29,2,1,1,2,1,2,1,1
29,7,1,1,2,2,2,0,4
29,5,2,10,2,1,2,0,1
29,6,3,1,2,5,2,0,2
29,5,3,10,2,3,4,1,2
29,5,1,1,2,1,2,0,1
29,1,1,1,2,3,6,0,1
29,1,1,1,2,1,1,0,3
29,1,3,1,2,1,1,1,3
29,7,1,1,2,1,3,0,1
29,7,2,1,1,1,3,0,1
29,1,3,1,2,2,3,2,1
29,3,1,1,1,3,3,0,1
29,1,2,1,1,1,3,1,1
29,2,2,1,1,1,1,0,4
29,5,1,10,1,1,1,0,5
29,5,1,1,1,2,1,0,3
29,6,2,1,1,1,2,1,2
29,7,1,1,1,3,4,1,1
29,7,2,1,2,2,2,1,5
29,7,2,10,2,2,2,2,1
29,5,1,1,2,4,4,0,1
29,7,1,1,2,2,4,0,2
29,1,1,1,1,1,5,0,1
29,7,2,1,2,1,1,1,2
29,4,1,10,2,1,1,0,1
29,2,1,1,2,2,3,0,2
29,7,1,1,2,3,7,1,1
29,5,3,10,2,1,2,0,1
29,5,2,10,2,1,1,1,1
29,6,1,1,1,1,2,0,3
29,7,1,1,1,1,2,1,2
29,7,2,1,1,1,2,0,3
29,5,1,1,1,3,4,0,2
29,7,1,1,1,2,4,0,3
29,2,1,10,1,1,3,0,1
29,5,1,10,2,1,1,0,3
29,7,1,1,2,2,3,1,1
29,1,1,10,2,2,2,0,1
29,2,1,1,2,3,6,0,1
29,5,1,1,1,6,8,0,1
29,2,1,1,2,2,6,0,1
29,5,1,1,2,5,7,0,1
29,3,1,1,1,2,2,0,6
29,1,1,1,1,2,3,0,5
29,2,1,10,1,2,2,0,1
29,4,1,10,2,2,2,1,2
29,5,3,1,2,1,2,0,1
29,1,1,1,1,1,1,1,2
29,4,1,1,2,1,1,0,3
29,5,1,1,1,2,3,1,1
29,1,2,10,2,2,2,0,1
29,6,2,1,1,1,2,0,2
29,7,1,10,1,1,2,1,3
29,3,1,1,2,1,2,0,3
29,5,3,10,2,2,2,1,1
29,4,2,2,1,3,5,0,1
29,4,1,10,2,3,5,0,1
29,7,1,1,1,1,6,0,2
29,2,1,2,2,2,2,0,1
29,5,1,1,2,2,2,0,4
29,5,1,1,2,2,4,0,1
29,6,1,1,1,2,3,0,3
29,4,1,10,1,2,2,0,2
